10, 0.03998684883117676
10, 0.040987253189086914
10, 0.038987159729003906
10, 0.041986942291259766
10, 0.03898739814758301
11, 0.04698538780212402
11, 0.04698491096496582
11, 0.04698491096496582
11, 0.05498242378234863
12, 0.05298256874084473
12, 0.05398249626159668
12, 0.05498194694519043
13, 0.06449246406555176
13, 0.07561230659484863
13, 0.07397603988647461
14, 0.07297611236572266
14, 0.07097768783569336
15, 0.08097362518310547
15, 0.08297348022460938
16, 0.09097123146057129
16, 0.09496903419494629
17, 0.10696578025817871
17, 0.11396360397338867
18, 0.11496329307556152
19, 0.12899136543273926
19, 0.13895487785339355
20, 0.15794968605041504
21, 0.15195083618164062
22, 0.16794610023498535
23, 0.1999359130859375
24, 0.21695780754089355
26, 0.22792673110961914
27, 0.2699134349822998
29, 0.2839090824127197
31, 0.3289222717285156
33, 0.36688232421875
35, 0.4348914623260498
38, 0.47884631156921387
41, 0.6058385372161865
45, 0.662787675857544
49, 0.8212707042694092
55, 1.0207018852233887
62, 1.303114414215088
71, 1.6711463928222656
83, 2.271458148956299
99, 3.168623685836792
124, 4.997040748596191
166, 8.7974693775177
249, 19.688331127166748
499, 79.02988648414612
10, 0.03998708724975586
10, 0.04098653793334961
10, 0.04698538780212402
10, 0.045984745025634766
10, 0.04098701477050781
11, 0.04698491096496582
11, 0.04698467254638672
11, 0.04698586463928223
11, 0.05398225784301758
12, 0.05498218536376953
12, 0.055982112884521484
12, 0.054982662200927734
13, 0.06751728057861328
13, 0.06997799873352051
13, 0.07297611236572266
14, 0.07197690010070801
14, 0.07097721099853516
15, 0.07997488975524902
15, 0.08297300338745117
16, 0.09596872329711914
16, 0.10196733474731445
17, 0.10496640205383301
17, 0.11396288871765137
18, 0.11350321769714355
19, 0.1319575309753418
19, 0.1399548053741455
20, 0.1589491367340088
21, 0.15395069122314453
22, 0.1729447841644287
23, 0.2144455909729004
24, 0.22148442268371582
26, 0.23192596435546875
27, 0.27291250228881836
29, 0.2844209671020508
31, 0.33541274070739746
33, 0.36788225173950195
35, 0.4438939094543457
38, 0.49184226989746094
41, 0.5918385982513428
45, 0.6697850227355957
49, 0.830763578414917
55, 1.0242037773132324
62, 1.2996900081634521
71, 1.6804924011230469
83, 2.269861936569214
99, 3.1935901641845703
124, 5.297807931900024
166, 8.944190263748169
249, 20.540873527526855
499, 82.04336810112
10, 0.04098701477050781
10, 0.038987159729003906
10, 0.03998684883117676
10, 0.048984527587890625
11, 0.051984310150146484
11, 0.05641746520996094
12, 0.056981801986694336
12, 0.05898141860961914
13, 0.0679779052734375
13, 0.0659787654876709
14, 0.07697534561157227
14, 0.08397293090820312
15, 0.0949699878692627
16, 0.09596896171569824
17, 0.11096429824829102
18, 0.11996173858642578
19, 0.13147330284118652
20, 0.1594700813293457
21, 0.16194868087768555
23, 0.19893550872802734
25, 0.2409229278564453
27, 0.33821654319763184
29, 0.3608841896057129
32, 0.410933256149292
35, 0.46092724800109863
40, 0.550823450088501
45, 0.689812183380127
52, 0.9362485408782959
62, 1.346526861190796
76, 1.941422700881958
100, 3.3505489826202393
142, 6.741523504257202
250, 20.353107929229736
10, 0.04398512840270996
10, 0.04298663139343262
10, 0.04198575019836426
10, 0.055982351303100586
11, 0.05513191223144531
11, 0.049983978271484375
12, 0.05898094177246094
12, 0.05998063087463379
13, 0.0699775218963623
13, 0.06897783279418945
14, 0.07997441291809082
14, 0.09097123146057129
15, 0.09696841239929199
16, 0.0989682674407959
17, 0.11496329307556152
18, 0.12495994567871094
19, 0.14098596572875977
20, 0.15495014190673828
21, 0.1669464111328125
23, 0.203934907913208
25, 0.2409226894378662
27, 0.2799415588378906
29, 0.3128988742828369
32, 0.38687586784362793
35, 0.476879358291626
40, 0.5858123302459717
45, 0.7357959747314453
52, 1.0062122344970703
62, 1.4541022777557373
76, 2.385101795196533
100, 3.6867144107818604
142, 7.460960149765015
250, 22.464130401611328
10, 0.04698491096496582
10, 0.045984745025634766
10, 0.04598546028137207
10, 0.05398249626159668
11, 0.05398249626159668
11, 0.05298471450805664
12, 0.06098055839538574
12, 0.06297945976257324
13, 0.07497596740722656
13, 0.0719766616821289
14, 0.08397316932678223
14, 0.09197044372558594
15, 0.09647393226623535
16, 0.10549712181091309
17, 0.12150263786315918
18, 0.13895487785339355
19, 0.14695286750793457
20, 0.16194772720336914
21, 0.18494057655334473
23, 0.20993328094482422
25, 0.25145840644836426
27, 0.28990697860717773
